# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleBridge.update.option.ms,1773244134185000000,1773244194129000000,0
workspaceModel.orphan.listener.update.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773244134185000000,1773244194129000000,0
jps.app.storage.content.reader.load.component.ms,1773244134185000000,1773244194129000000,0
jps.save.global.entities.ms,1773244134185000000,1773244194129000000,0
jps.save.changed.project.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773244134185000000,1773244194129000000,0
jps.facet.change.listener.before.change.events.ms,1773244134185000000,1773244194129000000,0
workspaceModel.sync.entities.ms,1773244134185000000,1773244194129000000,0
jps.apply.loaded.storage.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773244134185000000,1773244194129000000,0
jps.project.serializers.save.ms,1773244134185000000,1773244194129000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773244134185000000,1773244194129000000,0
jps.global.get.library.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773244134185000000,1773244194129000000,0
jps.facet.change.listener.init.bridge.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1773244134185000000,1773244194129000000,0
jps.load.project.to.empty.storage.ms,1773244134185000000,1773244194129000000,0
workspaceModel.load.cache.from.file.ms,1773244134185000000,1773244194129000000,0
workspaceModel.load.cache.metadata.from.file.ms,1773244134185000000,1773244194129000000,0
jps.project.serializers.load.ms,1773244134185000000,1773244194129000000,0
jps.library.entities.serializer.save.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773244134185000000,1773244194129000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1773244134185000000,1773244194129000000,0
jps.artifact.entities.serializer.save.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773244134185000000,1773244194129000000,0
workspaceModel.save.cache.to.file.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773244134185000000,1773244194129000000,0
jps.global.handle.before.change.events.ms,1773244134185000000,1773244194129000000,0
jps.load.initial.state.ms,1773244134185000000,1773244194129000000,0
jps.storage.jps.conf.reader.load.component.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773244134185000000,1773244194129000000,0
jps.global.initialize.library.bridges.ms,1773244134185000000,1773244194129000000,0
jps.module.iml.entities.serializer.save.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleBridge.before.changed.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.instances.count,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773244134185000000,1773244194129000000,0
jps.facet.change.listener.process.change.events.ms,1773244134185000000,1773244194129000000,0
workspaceModel.do.save.caches.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.commit.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1773244134185000000,1773244194129000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1773244134185000000,1773244194129000000,0
VFS.fileChildByName,1773244134185000000,1773244194129000000,0
VFS.fileByIdCache.misses,1773244134185000000,1773244194129000000,0
FileNameCache.queries,1773244134185000000,1773244194129000000,0
VFS.fileByIdCache.hits,1773244134185000000,1773244194129000000,0
FileNameCache.totalMisses,1773244134185000000,1773244194129000000,0
VFS.invertedFileNameIndex.requests,1773244134185000000,1773244194129000000,0
JVM.threadCount,1773244134185000000,1773244194129000000,75
JVM.GC.collections,1773244134185000000,1773244194129000000,9
OS.loadAverage,1773244134185000000,1773244194129000000,34.857421875
JVM.totalBytesAllocated,1773244134185000000,1773244194129000000,2055660912
JVM.maxThreadCount,1773244134185000000,1773244194129000000,115
JVM.totalCpuTimeMs,1773244134185000000,1773244194129000000,37435
JVM.GC.collectionTimesMs,1773244134185000000,1773244194129000000,1661
JVM.newThreadsCount,1773244134185000000,1773244194129000000,11
JVM.totalDirectByteBuffersBytes,1773244134185000000,1773244194129000000,308586442
JVM.usedNativeBytes,1773244134185000000,1773244194129000000,364845304
JVM.maxHeapBytes,1773244134185000000,1773244194129000000,2147483648
JVM.usedHeapBytes,1773244134185000000,1773244194129000000,966787072
IndexesFlusher.totalFlushesRetried,1773244134185000000,1773244194129000000,0
Indexes.allKeys.lookupDurationMaxMs,1773244134185000000,1773244194129000000,0.0
Indexes.stubs.lookups,1773244134185000000,1773244194129000000,0.0
Indexes.entries.lookupDurationMaxMs,1773244134185000000,1773244194129000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773244134185000000,1773244194129000000,949953
Indexes.stubs.lookupDurationMaxMs,1773244134185000000,1773244194129000000,0.0
Indexes.stubs.lookupDurationAvgMs,1773244134185000000,1773244194129000000,0.0
Indexes.entries.lookupDuration90PMs,1773244134185000000,1773244194129000000,0.0
Indexes.entries.lookupDurationAvgMs,1773244134185000000,1773244194129000000,0.0
IndexesFlusher.totalFlushes,1773244134185000000,1773244194129000000,66
Indexes.allKeys.lookupDurationAvgMs,1773244134185000000,1773244194129000000,0.0
Indexes.allKeys.lookups,1773244134185000000,1773244194129000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773244134185000000,1773244194129000000,1
Indexes.entries.lookups,1773244134185000000,1773244194129000000,0.0
Indexes.allKeys.lookupDuration90PMs,1773244134185000000,1773244194129000000,0.0
Indexes.stubs.lookupDuration90PMs,1773244134185000000,1773244194129000000,0.0
FilePageCacheLockFree.totalPagesWritten,1773244194129000000,1773244254140000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1773244194129000000,1773244254140000000,0
StreamlinedBlobStorage.recordsRelocated,1773244194129000000,1773244254140000000,0
StorageLockContext.competingThreads.max,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1773244194129000000,1773244254140000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773244194129000000,1773244254140000000,307249152
FilePageCacheLockFree.nativeBytesInUse,1773244194129000000,1773244254140000000,0
StreamlinedBlobStorage.recordsDeleted,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773244194129000000,1773244254140000000,0
DirectByteBufferAllocator.misses,1773244194129000000,1773244254140000000,0
FilePageCache.capacityInBytes,1773244194129000000,1773244254140000000,503316478
FilePageCache.maxRegisteredFiles,1773244194129000000,1773244254140000000,558
FilePageCacheLockFree.totalPagesRequested,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1773244194129000000,1773244254140000000,0
StorageLockContext.competingThreads.avg,1773244194129000000,1773244254140000000,0.0
DirectByteBufferAllocator.reclaimed,1773244194129000000,1773244254140000000,0
StorageLockContext.competingThreads.90P,1773244194129000000,1773244254140000000,0
MappedFileStorage.totalBytesMapped,1773244194129000000,1773244254140000000,202637312
FilePageCache.maxCacheSizeInBytes,1773244194129000000,1773244254140000000,307249152
FilePageCacheLockFree.heapBytesInUse,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773244194129000000,1773244254140000000,0
FilePageCache.pageHits,1773244194129000000,1773244254140000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773244194129000000,1773244254140000000,9428
MappedFileStorage.storages,1773244194129000000,1773244254140000000,16
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1773244194129000000,1773244254140000000,0
FilePageCache.pageFastCacheHits,1773244194129000000,1773244254140000000,627
MappedFileStorage.totalPagesMapped,1773244194129000000,1773244254140000000,16
FilePageCache.pageLoads,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesAllocated,1773244194129000000,1773244254140000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773244194129000000,1773244254140000000,0
FilePageCache.uncachedFileAccess,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalBytesRead,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesHandedOver,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1773244194129000000,1773244254140000000,0
DirectByteBufferAllocator.hits,1773244194129000000,1773244254140000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773244194129000000,1773244254140000000,0
StreamlinedBlobStorage.recordsAllocated,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1773244194129000000,1773244254140000000,0
FilePageCache.disposedBuffers,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalBytesRequested,1773244194129000000,1773244254140000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773244194129000000,1773244254140000000,0
FilePageCache.totalPageLoadsUs,1773244194129000000,1773244254140000000,0
FilePageCache.totalPageDisposalsUs,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalPagesReadMs,1773244194129000000,1773244254140000000,0
FilePageCacheLockFree.totalBytesWritten,1773244194129000000,1773244254140000000,0
DirectByteBufferAllocator.disposed,1773244194129000000,1773244254140000000,0
writeAction.count,1773244194129000000,1773244254140000000,0
writeAction.max.wait.ms,1773244194129000000,1773244254140000000,443
writeAction.wait.ms,1773244194129000000,1773244254140000000,0
writeAction.median.wait.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773244194129000000,1773244254140000000,0
workspaceModel.updates.count,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValue.calculated.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1773244194129000000,1773244254140000000,0
workspaceModel.updates.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773244194129000000,1773244254140000000,0
workspaceModel.updates.precise.ms,1773244194129000000,1773244254140000000,0
workspaceModel.pre.handlers.ms,1773244194129000000,1773244254140000000,0
workspaceModel.update.unloaded.entities.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValue.clear.ms,1773244194129000000,1773244254140000000,0
workspaceModel.full.replace.project.model.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValue.from.cache.ms,1773244194129000000,1773244254140000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773244194129000000,1773244254140000000,0
workspaceModel.loading.total.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773244194129000000,1773244254140000000,0
workspaceModel.initializing.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773244194129000000,1773244254140000000,0
workspaceModel.collect.changes.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773244194129000000,1773244254140000000,0
workspaceModel.replace.project.model.ms,1773244194129000000,1773244254140000000,0
workspaceModel.to.snapshot.ms,1773244194129000000,1773244254140000000,0
workspaceModel.loading.from.cache.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773244194129000000,1773244254140000000,0
workspaceModel.init.bridges.ms,1773244194129000000,1773244254140000000,0
workspaceModel.check.recursive.update.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773244194129000000,1773244254140000000,0
workspaceModel.cachedValue.total.get.ms,1773244194129000000,1773244254140000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773244194129000000,1773244254140000000,0
FlushQueue.executionTimeMaxNs,1773244194129000000,1773244254140000000,0
FlushQueue.executionTime90PNs,1773244194129000000,1773244254140000000,0
FlushQueue.waitingTime90PNs,1773244194129000000,1773244254140000000,0
FlushQueue.waitingTimeAvgNs,1773244194129000000,1773244254140000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1773244194129000000,1773244254140000000,0
NonBlockingReadAction.finalizedExecutionsCount,1773244194129000000,1773244254140000000,11
NonBlockingReadAction.failedExecutionsCount,1773244194129000000,1773244254140000000,0
FlushQueue.queueSize90P,1773244194129000000,1773244254140000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1773244194129000000,1773244254140000000,2088
